"Location";"Status";"Authors";"Title";"Bibliographical reference";"Composition (year_from)";"Composition (year_to)";"First publication (year_from)";"First publication (year_to)";"Language";"Text";"Comment";"General reference";"Line reference";"Overlap/Similarity";"Modifications";"Marking for work";"Marking for author";"Genre";"Subject";"Narrative voice";"Textual functions";"Intertextual relations";"Source";"Bib. ref. source";"URL";"Internal comment";"Contributor"
" Let him bless thee too.";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  56-57.";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">How absolute the knave is! we must speak by the card, <br>
Or else Aequivocation will undo us. <br>
These three years I have taken a note of it; <br>
The age is grown so picked that the Toe <br>
Of the Peasant comes so neer the heel of the Courtier, <br>
He galls his kibe. </span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004040 How absolute the knave is...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds.  The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Regula"
" That monster, custom, who all sense doth eat,";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  67 [normalized spelling].";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">That monster Custom, that all sense doth eat,<br>
Of habits Devil, is Angel yet in this,<br>
That to the use of Actions fair and good<br>
He likewise gives a Frock or Livery,<br>
That aptly is put on.</span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004041 That monster custom...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"<span class=""quote"">That monster Custom, that all sence doth eat,<br>
Of habits Devil, is Angell yet in this,<br>
That to the use of Actions fair and good<br>
He likewise gives a Frock or Livery,<br>
That aptly is put on.</span>";"Cotgrave, John.  The English treasury of wit and language collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  67.";"  Hohl Regula"
" Let him bless thee too.";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  78 [normalized spelling].";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">Our indiscretion sometimes serves us well,<br>
When our deep plots do pall, and that should teach us<br>
There's a divinity that shapes our ends,<br>
Rough hew them how we will.</span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004042 Our indiscretion sometimes serves us...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"<span class=""quote"">Our indiscretion sometimes serves us well,<br>
When our deep plots do paul, and that should teach us<br>
There's a divinity that shapes our ends,<br>
Rough hew them how we will.</span>";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  78.";"  Hohl Regula"
" Your loneliness. We are oft to blame in this,--";"ok";"John Cotgrave";"The English Treasury of Wit and Language ";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  82 [normalized spelling].";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">We are oft to blame in this,<br>
'Tis too much prov'd, that with devotions visage,<br>
And pious action we doe sugar o'er<br>
The Devil himself.</span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004043 We are oft to blame in this...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"<span class=""quote"">We are oft to blame in this,<br>
'Tis too much prov'd, that with devotions visage,<br>
And pious action we doe sugar ore<br>
The Devil himself.</span>";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  82.";"  Hohl Regula"
" truepenny?";"ok";"John Cotgrave";"Wit's Interpreter, the English Parnassus";"Cotgrave, John.  Wits interpreter, the English Pernassus. Or, a sure guide to those admirable accomplishments that compleat our English gentry, in the most acceptable qualifications of discourse, or writing [...]. London: N. Brooke, 1655.  85 [G4 recto]; ""A Dialogue between Rinaldo. Margaretta."" ";"1655";"1655";"1655";"1655";"English";"[Margaretta:] Thou art still <span class=""quote"">old Truepenny</span>. <br>
[Rinaldo:] Still still, and ever shall be, if I shall, let me strike the stroak, I shall not do thee much harme [...].";"Part of a little dialogue contained in an anthology.";"";"@005145 Wit's Interpreter, the English Parnassus";"";"NaMa#030038 Truepenny / NaMa#004204 old Truepenny";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000/@010034
Ingleby, Clement Mansfield, et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700. Originally compiled by C. M. Ingleby, L. Toulmin Smith and F. J. Furnivall, with the Assistance of the New Shakspere Society: re-edited, re-vised, and re-arranged, with an Introduction, by John Munro (1909), and now re-issued with a Preface by Sir Edmund Chambers. 2 vols. Freeport (New York): Books for Libraries Press, 1970. <br>
De Grazia, Margreta. ""Shakespeare in Quotation Marks."" The Appropriation of Shakespeare. Ed. Jean Marsden. New York: Harvester Wheatsheaf, 1991.";"";"";"  Hohl Regula"
" Together with that fair and warlike form";"provisional";"Sir Richard Fanshawe";"The Lusiad";"Fanshawe, Sir Richard.  The Lusiad. or, Portugals Historicall Poem: Written In the Portingall Language By Luis de Camoens; And Now newly put into English by Richard Fanshaw. London: Humphrey Mosely, 1655.  14; canto 1, lines 505-512.";"1655";"1655";"1655";"1655";"English";"To whom the valiant Captaine made reply <br>
By one well versed in that Bastard-Tongue : <br>
Illustrious Lord, I shall to thee descry <br>
My Self, my Faith, and th' Armes I bring along.<br> 
Neither of Turkish-blood nor breed, am I; <br>
Nor of a Countrey that delights in wrong. <br>
In <span class=""quote"">fair and warlike</span> Europe was I born, <br>
I seek the famous Kingdoms of the Morn. ";"The reference is the translator's; Camoen's original predates <i>Hamlet</i>.";"";"@005146 The Lusiad";"";"WoPh_CulWar#031084 warlike form";"Work unmarked";"Author unmarked";"Biographical or historicizing";"";"Narrator";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 30 March 2010.";"";"";"Tranter Maria"
" Must I remember? why, she would hang on him,";"ok";"John Cotgrave";"Wit's Interpreter,  The English Parnassus";"Cotgrave, John.  Wits interpreter, the English Pernassus. Or, a sure guide to those admirable accomplishments that compleat our English gentry, in the most acceptable qualifications of discourse, or writing [...]. London: N. Brooke, 1655.  317 [normalized spelling].";"1655";"1655";"1655";"1655";"English";"Embrace.<br>
<span class=""quote"">The female Ivy so<br>
Enrings the barky fingers of the Elm;</span><br>
And locks her so in his embraces,<br>
As if he meant to pin her to his heart: <br>
<span class=""quote"">Hangs on him<br>
As if increase of appetite did grow<br> 
From what it grew on.</span>
Cleaving like burrs.";"";"";"@005145 Wit's Interpreter, the English Parnassus";"";"WoPh#004044 the female Ivy / WoPh#004170 increase of appetite";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000/@010034
Munro, John, Clement Mansfield Ingleby et al., eds.  The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.<br>
De Grazia, Margreta.  ""Shakespeare in Quotation Marks."" The Appropriation of Shakespeare. Ed. Jean Marsden. New York: Harvester Wheatsheaf, 1991.";"The female Ivy so<br>
Enrings the barky fingers of the Elm;<br>
And locks her so in his embraces,<br>
As if he meant to pin her to his heart: <br>
<span class=""quote"">Hangs on him<br>
As if encrease of appetite did grow<br> 
From what it grew on</span>.
Cleaving like burrs.";"Cotgrave, John.  Wits interpreter, the English Pernassus. Or, a sure guide to those admirable accomplishments that compleat our English gentry, in the most acceptable qualifications of discourse, or writing [...]. London: N. Brooke, 1655.  317.";"  Hohl Regula"
" Your bedded hair, like life in excrements,";"ok";"John Cotgrave";"Wit's Interpreter: The English Parnassus";"Cotgrave, John.  Wits interpreter, the English Pernassus. Or, a sure guide to those admirable accomplishments that compleat our English gentry, in the most acceptable qualifications of discourse, or writing [...]. London: N. Brooke, 1655.  364 [nomralized spelling].";"1655";"1655";"1655";"1655";"English";"Fear, Fearful.<br>
<span class=""quote"">The bedded hair, like life in excrements,<br>
Start up, and stand on [sic] end.</span>";"";"";"@005145 Wit's Interpreter, the English Parnassus";"";"SuMi#030268 hair on end";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000/@0100034
De Grazia, Margreta. ""Shakespeare in Quotation Marks."" The Appropriation of Shakespeare. Ed. Jean Marsden. New York: Harvester Wheatsheaf, 1991.<br>
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"Fear, Fearful.<br>
<span class=""quote"">The bedded hair, like life in excrements,<br>
Start up, and stand an [sic] end.</span>";"Cotgrave, John.  Wits interpreter, the English Pernassus. or, a sure guide to those admirable accomplishments that compleat our English gentry, in the most acceptable qualifications of discourse, or writing [...]. London: N. Brooke, 1655.  364.";"  Hohl Regula"
" Within his truncheon's length; whilst they, distilled";"ok";"John Cotgrave";"Wit's Interpreter: The English Parnassus";"Cotgrave, John.  Wits interpreter, the English Pernassus. Or, a sure guide to those admirable accomplishments that compleat our English gentry, in the most acceptable qualifications of discourse, or writing [...]. London: N. Brooke, 1655.  346.";"1655";"1655";"1655";"1655";"English";"Fear, Fearful<br>
<span class=""quote"">Distill'd almost to jelly,<br>
harrows the soul, and makes the eyes start from their spheres.<br>
The hair stands </span>an [sic] <span class=""quote"">end<br>
Like quilles upon the fretful porcupine.</span>";"";"";"@005145 Wit's Interpreter, the English Parnassus";"";"WoPh#031123 two eyes like spheres / SuId#030396 like a porcupine / WoPh#004049 distilled almost to jelly";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Regula"
" Is not to stir without great argument,";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  118.";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">Rightly to be great <br>
Is not to stir without great argument, <br>
But greatly to find quarrel in a straw <br>
When honour's at the stake. </span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004046 Rightly to be great...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Regula"
" In the most high and palmy state of Rome,";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  238.";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">In the most high and palmy state of <i>Rome</i>,<br>
A little ere the mightiest <i>Julius</i> fell,<br>
The Graves stood Tenantless and the sheeted dead<br>
Did squeak and gibber in the Roman streetes:<br>
As Stars with traines of fire and dewes of blood,<br>
Disasters in the Sun, and the moist star<br>
Upon whose influence <i>Neptune's </i>empire stands<br>
Was sick almost to Doomesday with eclipse. </span>";"";"";"@005455 The English Treasury of Wit and Language";"";"NaCa#004025 Neptune or Poseidon / WoPa#004047 In the most high and palmy state of Rome...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Regula"
" What to ourselves in passion we propose,";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  142.";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">What to ourselves in passion we propose, <br>
The passion ending, doth the purpose lose.<br>
The violence of either grief or joy<br>
Their own enactures with themselves destroy:<br>
Where joy most revels, grief doth most lament;<br>
Grief joys, joy grieves, on slender accident.<br>
This world is not for aye, nor 'tis not strange<br>
That even our loves should with our fortunes change;<br>
For 'tis a question left us yet to prove,<br>
Whether love lead fortune, or else fortune love. </span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004050  What to ourselves in passion we propose...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Regula"
" Let him bless thee too.";"unedited";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  14. ";"1655";"1655";"1655";"1655";"English";"To climb steep hills, <br>
Requires slow pace at first, <span class=""quote"">anger is like <br>
A full hot horse, who being allow'd his way <br>
Self-Mettal tyres him. </span>";"";"";"@005455 The English Treasury of Wit and Language";"";"VeKw_NatAni#030064 horse tires";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion-Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co. 1909.";"";"";"  Hohl Regula"
" In the corrupted currents of this world";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  153.";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">In the corrupted currents of this world <br>
Offence's gilded hand may shove by justice,<br>
And oft 'tis seen the wicked prize itself<br>
Buys out the law: but 'tis not so above;<br>
There is no shuffling, there the action lies<br>
Even to the teeth and forehead of our faults,<br>
To give in evidence. What then? what rests? </span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004051 In the corrupted currents of this world...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"  Hohl Regula"
" And meant to wreck thee; but, beshrew my jealousy!";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  206 [normalized spelling].";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">Beshrew my Jealousy, <br>
It seems it is as proper to our Age<br>
To cast beyond ourselves, in our opinions,<br>
As it is common for the younger sort<br>
To lack discretion.</span>[...].";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004052 Beshrew my jealousy...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"<span class=""quote"">Beshrew my Jealousie, <br>
It seems it is as proper to our Age<br>
To cast beyond our selves, in our opinions,<br>
As it is common for the younger sort<br>
To lack discretion.</span>[...].";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  206.";"  Hohl Regula"
" The great man down, you mark his favourite flies;";"ok";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language. Collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  4. ";"1655";"1655";"1655";"1655";"English";"Of Adversity, Affliction<br>
<span class=""quote"">The great man down, his Favorite flyes,<br>
The poor advanc'd, makes friends of enemies;<br>
And hitherto doth love on fortune tend,<br>
And who not needs shall never want a friend;<br>
And who in want a hollow friend doth try,<br>
Directly seasons him his enemy.</span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004053 The great man down, his favourite flies...";"Work unmarked";"Author unmarked";"Anthology";"";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
Munro, John, Clement Mansfield Ingleby et al., eds. The Shakspere Allusion Book: A Collection of Allusions to Shakspere from 1591 to 1700 [...]. London: Chatto and Windus; New York: Duffield and Co., 1909.";"";"";"Wallrodt Rene"
" Let him bless thee too.";"unedited";"John Cotgrave";"The English Treasury of Wit and Language";"Cotgrave, John.  The English treasury of wit and language collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  N.p [normalized spelling].";"1655";"1655";"1655";"1655";"English";"<span class=""quote"">Men counsel, and speak comfort to that grief <br>
Which they themselves not feel; but tasting it, <br>
Their counsel turns to passion, which before <br>
Would give perceptual medicine to rage, <br>
Fetter strong madness in a silken thread, <br>
Charm Ache with Air, and Agony with words. </span>";"";"";"@005455 The English Treasury of Wit and Language";"";"WoPa#004045 Men can counsel and speak comfort...";"Work unmarked";"Author unmarked";"Anthology";"TO BE EDITED";"";"ANTHOLOGY ENTRY";"MQ-GENRE";"Secondary (Academic_Shakespeare)";"@010000
";"<span class=""quote"">Men counsaile, and speak comfort to that griefe <br>
Which they themselves not feel; but tasting it, <br>
Their counsaile turns to passion, which before <br>
Would give preceptiall medicine to rage, <br>
Fetter strong madnesse in a silken thread, <br>
Charm Ache with Air, and Agony with words. </span>";"Cotgrave, John.  The English treasury of wit and language collected out of the most, and best of our English drammatick poems; methodically digested into common places for generall use. London: Humphrey Moseley, 1655.  N.p.";"Danneck Martin"
" And pity 'tis 'tis true: a foolish figure;";"ok";"Abraham Cowley";"Life";"Cowley, Abraham.  ""Life."" The Works of Mr. Abraham Cowley. Consisting of Those which were formerly Printed: And Those which he Design'd for the Press, Now Published out of the Authors Original Copies. Ed. A. R. Waller. 2 Vols. Cambridge: Cambridge University Press, 1905.  209; lines 1-16. ";"1656";"1656";"1656";"1656";"English";"We're ill by these Grammarians us'd;<br>
We are abus'd by Words, grosly abus'd;<br>
From the Maternal Tomb,<br>
To the Graves fruitful Womb,<br>
We call here Life; but Life's a name<br>
That nothing here can truly claim:<br>
This wretched Inn, where we scarce stay to bait:<br>
We call our Dwelling-place;<br>
We call one Step a Race:<br>
But Angels in their full enlightned state,<br>
Angels who Live, and know <span class=""quote"">what 'tis to Be,</span><br>
Who all the nonsense of our Language see,<br>
Who speak Things, and our Words, their ill-drawn Pictures scorn,<br>
When we by <span class=""quote"">a foolish Figure</span> say,<br>
Behold an old man Dead! then they<br>
Speak properly, and cry, Behold a man-child born.";"";"";"@005679 Poems (Abraham Cowley)";"";"VeSn#030141 to be or not to be / SuMe#032086 mad foolish figure";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"Narrator";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 8 June 2009.";"";"";"  Hohl Regula"
" A dream itself is but a shadow.";"ok";"Abraham Cowley";"Life and Fame";"Cowley, Abraham.  ""Life and Fame."" The Works of Mr. Abraham Cowley. Consisting of Those which were formerly Printed: And Those which he Design'd for the Press, Now Published out of the Authors Original Copies. Ed. A. R. Waller. 2 Vols. Cambridge: Cambridge University Press, 1905. Vol. 2, 201-203.  stanza 1-2, lines 1-13.";"1656";"1656";"1656";"1656";"English";"Oh Life, thou Nothings younger Brother!<br>
So like, that one might take One for the other!<br>
What's Some Body, or No Body?<br>
In all the Cobwebs of the Schoolmens trade,<br>
We no such nice Distinction woven see,<br>
As 'tis <span class=""quote"">To be, or Not to Be.<br>
Dream of <span class=""quote"">a Shadow! </span>a Reflection made<br>
From the false glories of the gay reflected Bow </span>[...].";"";"";"@005679 Poems (Abraham Cowley)";"";"VeSn#030141 to be or not to be / SuId#032136 shadow of a shadow";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"1st-person narrator";"BODY OF TEXT";"MQ_ANOMALY_Nominalization";"Electronic search (Fulltext database_Literature)";"@010001-Last accessed 25 August 2006.";"";"";"Wallrodt Rene"
" Let him bless thee too.";"unedited";"Abraham Cowley";"Davideis";"Cowley, Abraham.  Davideis. A Sacred Poem of the Troubles of David. London: Humphrey Moseley, 1656.  9 [normalized spelling].";"1656";"1656";"1656";"1656";"English";"The Silver <i>Moon</i> with terror paler grew,<br>
And neighbouring <i>Hermon</i> sweated slowly dew; <br>
<span class=""quote"">Swift <i>Jordan</i> started, and straight backward fled,<br>
Hiding among thick reeds his aged head </span>[...].";"";"";"@006034 Davideis";"";"SuMi_NatSky#032226 swift river is scared and runs backwards";"Work unmarked";"Author unmarked";"Epic and verse narrative";"";"Narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010000:2-57.";"The Silver <i>Moon</i> with terrour paler grew,<br>
And neighbring <i>Hermon</i> sweated slowly dew; <br>
<span class=""quote"">Swift <i>Jordan</i> started, and straight backward fled,<br>
Hiding among thick reeds his aged head </span>[...].";"Cowley, Abraham.  Davideis. A Sacred Poem of the Troubles of David. London: Humphrey Moseley, 1656.  9. ";"Danneck Martin"
" With all my imperfections on my head:";"ok";"Henry King";"To My Sister Ann King, Who Chid Me in Verse for Being Angry";"King, Henry.  ""To My Sister Ann King, Who Chid Me in Verse for Being Angry."" Poems, Elegies, Paradoxes, and Sonnets. London: J.G. for Richard Marriot and Henry Herringman, 1657.  83; lines 7-8.";"1657";"1657";"1657";"1657";"English";"I would sin oft, and <span class=""quote"">on my guilty brow<br>
Wear every misperfection</span> that I ow<br>
Open and visible [...].";"";"";"@006036 To My Sister Ann King, Who Chid Me in Verse";"";"WoPh#032247 all my imperfections";"Work unmarked";"Author unmarked";"Poetry unspecified";"";"1st-person narrator";"BODY OF TEXT";"Local reference";"Secondary (Academic_Shakespeare)";"@010122
Mason, Lawrence.  ""Some Further Shakspere Allusions or Parallels."" Modern Language Notes 33:4 (April 1918): 204-208.";"";"";"  Hohl Regula"
" Or to take arms against a sea of troubles,";"ok";"Francis Roberts";"The Mystery and Marrow of the Bible";"Roberts, Francis.  Mysterium & medulla bibliorum. The mysterie and marrow of the Bible: viz. God's covenants with man, in the first Adam, before the fall: and in the last Adam Jesus Christ, after the fall; from the beginning to the end of the world; unfolded & illustrated in positive aphorisms & their explanations. London: George Calvert, 1657.  N.p.";"1657";"1657";"1657";"1657";"English";"Think of those (b) Worthies that sayled through such <span class=""quote"">a Sea of troubles </span>for Christ, not accepting deliverance. Think of those blessed Martyrs, that Sung in prison, embraced the fagots, kissed the stake, and triumphantly clapt their hands in the midst of devouring flames.";"";"";"@005159 The Mystery and Marrow of the Bible ";"";"WoPh#030182 sea of troubles";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"Philosophy, religion / TO BE EDITED";"";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010107
DLCPP ";"";"";"  Hohl Regula"
" Or to take arms against a sea of troubles,";"ok";"Thomas Brooks";"The Silent Soul";"Brooks, Thomas.  The silent soul. With soveraign [sic] antidotes against the most miserable exigents: or, A Christian with an olive leaf in his mouth, when he is under the greatest afflictions, the sharpest and sorest trials and troubles, the saddest and darkest providences and changes, with answers to divers questions and objections that are of greatest importance; all tending to win and work souls to be still, quiet, calm, and silent under all changes that have, or may pass upon them in this world [...]. Boston: Nicholas Boone, 1728.  86.";"1658";"1658";"1658";"1658";"English";"A holy Silence will give a man such a quiet possession of his own soul, that all the storms of afflictions shall not move him, it will make him stand like a Rock in <span class=""quote"">a Sea of Troubles </span>[...].";"";"";"@005160 The Silent Soul";"";"WoPh#030182 sea of troubles";"Work unmarked";"Author unmarked";"Pamphlet or liturgical text";"Philosophy, religion";"";"BODY OF TEXT";"Local reference";"Electronic search (Fulltext database_Literature)";"@010054";"";"";"  Hohl Regula"
